id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end
KHEI0,Hettinger,US,ND,,KHEI,46.0149,-102.656,825.0,America/Denver,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KMYZ0,Marysville,US,KS,,KMYZ,39.8553,-96.6306,391.0,America/Chicago,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2022-01-01
6G2N8,Green Canyon 338 Front Runner,US,LA,,KGRY,27.625,-90.441,56.0,Asia/Thimphu,2022-04-23,2023-12-13,2022-04-24,2022-04-27,,
PFKT0,Brevig Mission,US,AK,,PFKT,65.3313,-166.4657,12.0,America/Nome,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2021-01-01
70104,Cape Lisburne Airport,US,AK,70104,PALU,68.8833,-166.1,4.0,America/Nome,2006-01-01,2023-12-13,1953-04-01,2022-04-25,1953-01-01,2022-01-01
72231,New Orleans Airport,US,LA,72231,KMSY,30.0,-90.0833,2.0,America/Chicago,1945-10-01,2023-12-13,1945-10-01,2023-12-05,1945-01-01,2022-01-01
KMHR0,Sacramento / Mather Field,US,CA,,KMHR,38.5553,-121.2973,30.0,America/Los_Angeles,2004-01-01,2023-12-13,2010-06-11,2022-04-24,2010-01-01,2022-01-01
M14U3,Berthoud Pass,US,CO,,K0CO,39.7945,-105.7639,3807.0,America/Denver,2022-05-06,2023-12-13,,,,
72677,Logan International Airport,US,MT,72677,KBIL,45.8167,-108.55,1112.0,America/Denver,1935-05-01,2023-12-13,1935-05-01,2023-12-05,1935-01-01,2022-01-01
INGE8,Quincy Municipal Airport,US,FL,,K2J9,30.5979,-84.5574,69.0,America/New_York,2022-05-06,2023-12-13,,,,
KBJC0,Denver / Broomfield / Countryside,US,CO,,KBJC,39.9088,-105.1172,1729.0,America/Denver,2006-01-01,2023-12-13,2017-06-15,2022-04-24,2020-01-01,2022-01-01
72354,Tinker Air Force Base,US,OK,72354,KTIK,35.4167,-97.3833,394.0,America/Chicago,1942-12-14,2023-12-12,1942-12-15,2022-04-25,1943-01-01,2021-01-01
KJRB0,New York / Wall Street,US,NY,,KJRB,40.7012,-74.009,2.0,America/New_York,2016-07-20,2023-12-13,2016-07-21,2022-04-24,2019-01-01,2021-01-01
KOPL0,Opelousas,US,LA,,KOPL,30.5584,-92.0994,23.0,America/Chicago,2013-05-02,2023-12-13,2013-05-03,2022-04-24,2014-01-01,2022-01-01
K8A00,Albertville / White Oak,US,AL,,K8A0,34.2291,-86.2558,315.0,America/Chicago,2006-04-03,2023-12-13,2006-04-04,2022-03-09,2014-01-01,2021-01-01
KMWH0,Moses Lake / Moses Lake North,US,WA,,KMWH,47.2086,-119.3191,362.0,America/Los_Angeles,1943-06-10,2023-12-13,1943-06-11,2022-04-24,1943-01-01,2022-01-01
KPMV0,Plattsmouth / Mynard,US,NE,,KPMV,40.9484,-95.9174,367.0,America/Chicago,2006-11-21,2023-12-13,2006-11-22,2022-04-24,2009-01-01,2022-01-01
YZNBG,Sebastian Municipal Airport,US,FL,,KX26,27.8132,-80.4956,6.0,America/New_York,2022-04-23,2023-12-13,2022-04-23,2022-04-25,,
KMBY0,Moberly,US,MO,,KMBY,39.4634,-92.4264,264.0,America/Chicago,2017-09-24,2023-12-13,2017-09-25,2022-04-24,2020-01-01,2022-01-01
4MIKP,Corpus Christi Naval Air Station,US,TX,,KNGP,27.6925,-97.2911,6.0,America/Chicago,2022-04-23,2023-12-13,2022-04-23,2022-04-26,,
WVNK5,Lehighton Jake Arner Memorial Airport,US,PA,,K22N,40.8095,-75.7615,163.0,America/New_York,2022-05-06,2023-12-13,,,,
KCKP0,Cherokee / Onawa Junction,US,IA,,KCKP,42.7312,-95.5561,374.0,America/Chicago,2006-01-01,2023-12-13,2006-01-04,2022-04-24,2014-01-01,2022-01-01
FHLNC,Wilkerson Pass,US,CO,,K4BM,39.0503,-105.5144,3438.0,America/Denver,2022-05-06,2023-12-13,,,,
72491,"Monterey / Naf, Ca.",US,CA,72491,,36.6,-121.85,46.0,America/Los_Angeles,,,1945-03-01,1969-01-31,1945-01-01,1969-01-01
BD6XM,Gilmer County Airport,US,GA,,K49A,34.6301,-84.5271,453.0,America/New_York,2022-05-06,2023-12-13,,,,
KUVA0,Uvalde / Brice Lane Colonia,US,TX,,KUVA,29.2113,-99.7436,287.0,America/Chicago,2006-04-07,2023-12-13,2006-11-05,2022-04-24,2011-01-01,2022-01-01
KHUM0,Houma / Presquille,US,LA,,KHUM,29.5665,-90.6604,3.0,America/Chicago,2005-01-01,2023-12-13,2010-05-15,2022-04-24,2020-01-01,2021-01-01
KOIN0,Oberlin,US,KS,,KOIN,39.8339,-100.5393,824.0,America/Chicago,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2022-01-01
KNFJ0,Milton / Pine Bluff,US,FL,,KNFJ,30.5069,-86.9597,31.0,America/Chicago,2007-06-01,2023-12-03,2007-06-02,2022-03-15,2008-01-01,2014-01-01
KJDN0,Jordan,US,MT,,KJDN,47.3287,-106.9527,811.0,America/Denver,2006-04-02,2023-12-13,2020-01-17,2022-04-24,,
KMYV0,Marysville / Alicia,US,CA,,KMYV,39.0978,-121.5698,20.0,America/Los_Angeles,2006-01-01,2023-12-13,2006-01-03,2022-04-24,2008-01-01,2021-01-01
KMSS0,Massena / Massena Center,US,NY,,KMSS,44.9358,-74.8456,68.0,America/New_York,1991-01-01,2023-12-13,1991-01-01,2022-04-24,1991-01-01,2022-01-01
70030,Wainwright Airport,US,AK,70030,PAWI,70.6333,-160.0333,9.0,America/Nome,2005-01-01,2023-10-16,1935-09-20,2023-12-08,1935-01-01,2022-01-01
KNRN0,Norton,US,KS,,KNRN,39.8504,-99.8947,727.0,America/Chicago,2018-10-17,2023-12-13,2020-07-16,2022-04-24,2020-01-01,2022-01-01
KHZX0,McGregor,US,MN,,KHZX,46.6188,-93.3098,374.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2007-01-01,2022-01-01
BUO7P,Perryville Regional Airport,US,MO,,KPCD,37.8687,-89.8621,113.0,America/Chicago,2022-04-23,2023-12-13,2022-04-23,2022-04-26,,
KI630,Mount Sterling,US,IL,,KI63,39.9854,-90.8041,224.0,America/Chicago,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2022-01-01
KACB0,Bellaire,US,MI,,KACB,44.9886,-85.1984,190.0,America/Detroit,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2008-01-01,2022-01-01
72273,"Fort Huachuca, Libby Aaf Ft Huachuca",US,AZ,72273,KFHU,47.6333,-110.3333,1438.0,America/Phoenix,1954-10-11,2023-12-13,1900-02-01,2022-04-25,1900-01-01,2022-01-01
KPTS0,Pittsburg / Lone Oak,US,KS,,KPTS,37.4495,-94.7311,290.0,America/Chicago,2010-01-13,2023-12-13,2010-04-15,2022-04-24,2015-01-01,2022-01-01
KVHN0,Van Horn,US,TX,,KVHN,31.0578,-104.7838,1206.0,America/Chicago,2020-08-04,2023-12-13,2020-08-04,2022-04-25,2020-01-01,2022-01-01
KRCE0,Yukon / Banner,US,OK,,KRCE,35.4881,-97.8236,413.0,America/Chicago,2009-03-26,2023-12-13,2009-03-26,2022-04-24,2016-01-01,2022-01-01
KEFK0,Newport / Coventry,US,VT,,KEFK,44.8888,-72.2292,284.0,America/New_York,2008-04-23,2023-12-13,2008-04-25,2022-04-24,2011-01-01,2022-01-01
91186,"Kaunakakai, Molokai Airport",US,HI,91186,PHMK,21.15,-157.1,138.0,Pacific/Honolulu,2006-01-01,2023-12-13,1949-10-01,2023-12-06,1949-01-01,2022-01-01
70387,Wrangell,US,AK,70387,PAWG,56.4833,-132.3667,13.0,America/Juneau,2006-01-01,2023-12-13,1917-11-02,2023-11-11,1917-01-01,2017-01-01
72308,Norfolk International Airport,US,VA,72308,KORF,36.9,-76.2,8.0,America/New_York,1973-01-01,2023-12-13,1946-01-01,2023-12-05,1946-01-01,2022-01-01
KBGF0,Winchester / Merrit Mobile Village,US,TN,,KBGF,35.1775,-86.0662,298.0,America/Chicago,2012-02-09,2023-12-13,2012-02-10,2022-04-24,2012-01-01,2022-01-01
72793,Seattle-Tacoma Airport,US,WA,72793,KSEA,47.45,-122.3167,131.0,America/Los_Angeles,1948-01-01,2023-12-13,1948-01-01,2023-12-05,1948-01-01,2022-01-01
72410,Lynchburg Regional Airport,US,VA,72410,KLYH,37.3167,-79.2,286.0,America/New_York,1973-01-01,2023-12-13,1944-08-01,2023-12-05,1944-01-01,2022-01-01
KVIS0,Visalia / Midvalley,US,CA,,KVIS,36.3187,-119.3929,90.0,America/Los_Angeles,2006-01-01,2023-12-13,2006-01-18,2022-04-24,2006-01-01,2022-01-01
PAHC0,Holy Cross,US,AK,,PAHC,62.1883,-159.7749,21.0,America/Juneau,2006-01-01,2023-12-13,2006-01-04,2022-04-24,2007-01-01,2021-01-01
KLFT0,Lafayette / Walroy,US,LA,,KLFT,30.2052,-91.9876,13.0,America/Chicago,1945-10-01,2023-12-13,1945-10-02,2022-04-24,1945-01-01,2022-01-01
WRV4V,Somerset County Airport,US,PA,,K2G9,40.0389,-79.015,693.0,America/New_York,2022-05-06,2023-12-13,,,,
KHYI0,San Marcos / Reedville,US,TX,,KHYI,29.8927,-97.863,181.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2007-01-01,2022-01-01
KXLL0,Allentown / Alton Park,US,PA,,KXLL,40.5703,-75.4883,122.0,America/New_York,2020-01-14,2023-12-13,2020-01-14,2022-04-25,2020-01-01,2022-01-01
KMBO0,Madison / Sandalwood,US,MS,,KMBO,32.4387,-90.1031,99.0,America/Chicago,2020-01-14,2023-12-13,2020-01-14,2022-04-23,2020-01-01,2021-01-01
KCHD0,Chandler / Rancho De Chandler,US,AZ,,KCHD,33.2691,-111.8111,379.0,America/Phoenix,2006-01-01,2023-12-13,,,,
KHXD0,Savannah / Palmetto Hall Plantation,US,SC,,KHXD,32.2244,-80.6975,6.0,America/New_York,2006-01-01,2023-12-13,2009-01-01,2022-04-25,2020-01-01,2021-01-01
KU680,Cowley/Lovell/Byron,US,WY,,KU68,44.9117,-108.4455,1248.0,America/Denver,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2022-01-01
KUCY0,Union City / Sunnyside,US,TN,,KUCY,36.3818,-88.9854,105.0,America/Chicago,2013-06-27,2023-12-13,2013-07-03,2022-03-31,2020-01-01,2022-01-01
72591,Red Bluff Municipal Airport,US,CA,72591,KRBL,40.15,-122.25,106.0,America/Los_Angeles,1973-01-01,2023-12-13,1892-01-01,2023-12-05,1892-01-01,2022-01-01
KLFK0,Lufkin / Burke,US,TX,,KLFK,31.234,-94.75,90.0,America/Chicago,1973-01-01,2023-12-13,1973-01-01,2022-04-24,1981-01-01,2022-01-01
KBCT0,Boca Raton / Floresta,US,FL,,KBCT,26.3785,-80.1077,4.0,America/New_York,2006-01-01,2023-12-13,2015-09-24,2015-11-29,,
72208,Charleston Airport,US,SC,72208,KCHS,32.9,-80.0333,14.0,America/New_York,1945-01-01,2023-12-13,1937-03-01,2023-12-05,1937-01-01,2022-01-01
KSIK0,Sikeston / Miner,US,MO,,KSIK,36.8989,-89.5618,96.0,America/Chicago,2015-01-28,2023-12-13,2015-09-20,2022-04-24,2017-01-01,2022-01-01
KMIC0,Minneapolis / Brooklyn Center,US,MN,,KMIC,45.062,-93.3539,265.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KMSV0,Monticello / Kauneonga Lake,US,NY,,KMSV,41.7016,-74.795,428.0,America/New_York,2006-01-01,2023-06-09,2006-01-01,2022-04-24,2008-01-01,2022-01-01
KMGY0,Dayton / Oakwood Village,US,OH,,KMGY,39.589,-84.2249,292.0,America/New_York,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2022-01-01
K46D0,Carrington,US,ND,,K46D,47.4511,-99.1513,490.0,America/Chicago,2010-06-10,2023-12-13,2010-06-11,2022-03-09,2020-01-01,2020-01-01
KIPL0,Imperial,US,CA,,KIPL,32.8342,-115.5787,-16.0,America/Los_Angeles,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KW130,Waynesboro / Claymont Manor,US,VA,,KW13,38.0771,-78.9442,438.0,America/New_York,2020-01-14,2023-12-13,2020-01-14,2022-04-25,2020-01-01,2022-01-01
KBDH0,Willmar / Parkwood Estates,US,MN,,KBDH,45.117,-95.1293,343.0,America/Chicago,2007-07-24,2023-12-13,2007-07-25,2022-04-24,2009-01-01,2022-01-01
KGRN0,Gordon / Clark Trailer Court,US,NE,,KGRN,42.806,-102.1753,1086.0,America/Denver,1974-01-01,2023-12-13,2017-04-28,2022-04-24,2020-01-01,2022-01-01
XEEN8,N Bar Ranch Airport,US,MT,,KMVH,46.8381,-108.9368,1355.0,America/Denver,2022-04-23,2023-12-13,2022-04-23,2022-04-25,,
KBAX0,Bad Axe,US,MI,,KBAX,43.7802,-82.9854,233.0,America/Detroit,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2008-01-01,2022-01-01
74776,Marianna / Chipola Terrace,US,FL,74776,KMAI,30.8378,-85.1819,34.0,America/Chicago,2005-01-01,2023-12-13,1950-01-01,2023-12-05,1950-01-01,2022-01-01
KK820,Smith Center,US,KS,,KK82,39.7611,-98.7934,548.0,America/Chicago,2020-08-12,2023-12-13,2020-08-12,2022-04-24,2020-01-01,2022-01-01
70305,Cape Newenham Airport,US,AK,70305,PAEH,58.65,-162.0667,165.0,America/Juneau,2006-01-01,2023-12-13,1953-07-26,2022-04-24,1953-01-01,2022-01-01
KVNW0,Van Wert / Crow's Trailer Court,US,OH,,KVNW,40.8647,-84.6094,240.0,America/New_York,2020-01-14,2023-12-13,2020-01-14,2022-04-21,2020-01-01,2022-01-01
KFTN0,Carrizo Springs / Rancho Cerrito Prieta,US,TX,,KFTN,28.2086,-100.0188,236.0,America/Chicago,2010-06-30,2023-12-13,2010-06-30,2022-04-24,2012-01-01,2022-01-01
K47A0,Canton / Gober,US,GA,,K47A,34.3106,-84.4239,372.0,America/New_York,2006-02-17,2011-10-03,2010-01-01,2011-09-28,,
KP580,Port Hope / Huron City,US,MI,,KP58,44.0219,-82.7931,180.0,America/Detroit,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KUKI0,Ukiah / Asylum,US,CA,,KUKI,39.126,-123.2009,188.0,America/Los_Angeles,1973-01-01,2023-12-13,1973-01-01,2022-04-24,2005-01-01,2022-01-01
72326,McGhee Tyson Airport,US,TN,72326,KTYS,35.8167,-83.9833,299.0,America/New_York,1948-01-01,2023-12-13,1910-01-01,2023-12-05,1910-01-01,2022-01-01
KP600,Yellowstone / Lake,US,WY,,KP60,44.55,-110.4167,2368.0,America/Denver,1979-03-22,2023-12-13,1980-11-10,2022-03-15,2001-01-01,2021-01-01
74331,Chapel Hill,US,AR,74331,KDEQ,34.05,-94.4,107.0,America/Chicago,2004-01-01,2023-12-13,2004-02-11,2022-04-25,2004-01-01,2022-01-01
72414,Yeager Airport,US,WV,72414,KCRW,38.3667,-81.6,299.0,America/New_York,1973-01-01,2023-12-13,1947-12-01,2023-12-05,1947-01-01,2022-01-01
KBRY0,Samuels Field / Bardstown,US,KY,,KBRY,37.8143,-85.4996,204.0,America/New_York,2017-12-07,2023-12-13,2017-12-07,2022-04-24,2020-01-01,2022-01-01
KFGX0,Flemingsburg / Marshall,US,KY,,KFGX,38.5418,-83.7434,278.0,America/New_York,2014-03-08,2023-12-13,2014-03-08,2022-04-24,2014-01-01,2022-01-01
PAVC0,King Cove,US,AK,,PAVC,55.1163,-162.2662,47.0,America/Juneau,2005-09-30,2023-12-13,2005-10-20,2022-04-24,2015-01-01,2022-01-01
W5F5F,Harvey Municipal Airport,US,ND,,K5H4,47.7912,-99.9317,490.0,America/Chicago,2022-05-06,2023-12-13,,,,
72755,Bemidji,US,MN,72755,KBJI,47.5,-94.9333,423.0,America/Chicago,2006-01-01,2023-12-13,1896-02-01,2023-12-05,1896-01-01,2022-01-01
KBBP0,Bennettville / Islay (Historical),US,SC,,KBBP,34.6217,-79.7344,45.0,America/New_York,2009-04-20,2023-12-13,2009-04-20,2022-04-24,2016-01-01,2022-01-01
72391,"Nawcwpns Point Mugu, Ca",US,CA,72391,KNTD,34.1167,-119.1167,4.0,America/Los_Angeles,1973-01-01,2023-12-13,1946-03-01,2023-12-02,1946-01-01,2022-01-01
CB4KI,Lajitas International Airport,US,TX,,KT89,29.2771,-103.6858,235.0,America/Chihuahua,2022-04-23,2023-12-13,2022-04-23,2022-04-26,,
KI430,Jackson / Keystone,US,OH,,KI43,38.9814,-82.5779,221.0,America/New_York,2020-01-14,2022-08-08,2020-01-14,2022-04-24,2020-01-01,2022-01-01
KEHR0,Henderson City / Geneva,US,KY,,KEHR,37.8078,-87.6857,118.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2008-01-01,2021-01-01
KGVL0,Gainesville / Westside,US,GA,,KGVL,34.2726,-83.8302,389.0,America/New_York,2006-01-01,2023-12-13,2006-01-01,2022-04-21,2006-01-01,2021-01-01
KIJD0,Willimantic / Mansfield Hollow,US,CT,,KIJD,41.744,-72.1802,75.0,America/New_York,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
70350,Kodiak Airport,US,AK,70350,PADQ,57.75,-152.4833,22.0,America/Juneau,1945-01-01,2023-12-13,1945-01-01,2023-12-11,1945-01-01,2022-01-01
74494,Chatham,US,MA,74494,KCHH,41.6667,-69.9667,14.0,America/New_York,1973-01-01,1995-03-21,1972-08-01,2021-03-31,1972-01-01,2021-01-01
KU240,Delta,US,UT,,KU24,39.3333,-112.5833,1414.0,America/Denver,1973-01-01,2012-10-01,,,,
KRZR0,Cleveland,US,TN,,KRZR,35.2115,-84.7998,262.0,America/Chicago,2020-01-14,2023-12-13,2020-01-14,2022-04-24,2020-01-01,2022-01-01
72690,Edenbower,US,OR,72690,KRBG,43.23,-123.35,160.0,America/Los_Angeles,1980-05-14,2023-12-13,1997-06-26,2022-04-25,2005-01-01,2022-01-01
KINJ0,Hillsboro / Carls Corner,US,TX,,KINJ,32.0836,-97.0973,209.0,America/Chicago,2006-06-21,2023-12-13,2011-03-30,2022-04-24,2014-01-01,2022-01-01
72451,Dodge City Regional Airport,US,KS,72451,KDDC,37.7667,-99.1333,791.0,America/Chicago,1943-04-19,2023-12-13,1909-04-01,2023-12-05,1909-01-01,2022-01-01
QHXQN,Wheeling Ohio County Airport,US,WV,,KHLG,40.1703,-80.6444,365.0,America/New_York,2022-04-23,2023-12-13,2022-04-24,2022-04-24,,
MRKB0,Gunnison Oil Platform,US,TX,,KGUL,27.3,-93.53,49.0,America/Chicago,2022-04-23,2023-12-13,2022-04-23,2022-04-25,,
69033,Hood Canal Bridge / Rockford,US,OR,69033,K4S2,45.6726,-121.5365,195.0,America/Los_Angeles,1991-03-07,2023-12-13,,,,
KFOZ0,Bigfork,US,MN,,KFOZ,47.7828,-93.6502,412.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2007-01-01,2022-01-01
KSOW0,Show Low,US,AZ,,KSOW,34.25,-110.0333,1962.0,America/Phoenix,2006-01-01,2023-12-13,2006-01-02,2022-04-24,2014-01-01,2022-01-01
72340,"North Little Rock, North Little Rock Airport",US,AR,72340,KLZK,34.8333,-92.25,165.0,America/Chicago,2006-01-01,2021-10-29,1976-11-01,2023-12-04,1951-01-01,2022-01-01
70133,Wien Memorial Airport,US,AK,70133,PAOT,66.8833,-162.6,3.0,America/Nome,1973-01-01,2023-12-13,1897-09-12,2023-12-10,1897-01-01,2022-01-01
KE410,Big Lake,US,TX,,KE41,31.1988,-101.4725,825.0,America/Chicago,2020-05-11,2023-12-13,2020-05-12,2022-04-24,2020-01-01,2022-01-01
KBKB0,Fort Polk / Lacamp,US,LA,,KBKB,31.15,-92.9667,94.0,America/Chicago,2006-01-01,2023-12-13,2006-01-04,2022-04-24,2006-01-01,2022-01-01
468T8,Windham,US,MT,,K1CM,47.1,-110.2,1337.0,America/Denver,2022-05-06,2023-12-12,,,,
KRDM0,Redmond,US,OR,,KRDM,44.2541,-121.15,939.0,America/Los_Angeles,1942-01-01,2023-12-13,1942-01-02,2022-04-24,1943-01-01,2021-01-01
KLOZ0,London-Corbin / Sublimity City,US,KY,,KLOZ,37.0869,-84.0774,369.0,America/New_York,1991-03-21,2023-12-12,1996-09-20,2022-04-24,1999-01-01,2022-01-01
KGAF0,Grafton,US,ND,,KGAF,48.4047,-97.3709,251.0,America/Chicago,2010-11-18,2023-12-13,2010-11-19,2022-04-24,2014-01-01,2022-01-01
KRTN0,Raton / Hebron,US,NM,,KRTN,36.7415,-104.5022,1936.0,America/Denver,2004-01-01,2023-12-13,2004-01-01,2022-04-25,2005-01-01,2021-01-01
KOZA0,Ozona,US,TX,,KOZA,30.7353,-101.203,724.0,America/Chicago,2010-08-06,2023-12-13,2010-08-07,2022-04-24,2016-01-01,2022-01-01
F1AUY,Fayetteville Municipal Airport,US,TN,,KFYM,35.0597,-86.564,300.0,America/Chicago,2022-04-23,2023-12-13,2022-04-23,2022-04-27,,
KBKF0,Denver / Aurora / Side Creek,US,CO,,KBKF,39.7017,-104.7517,1726.0,America/Denver,1944-03-01,2023-12-12,1961-03-02,2022-04-24,1961-01-01,2021-01-01
KSDM0,San Diego / Bandini,US,CA,,KSDM,32.5723,-116.9802,160.0,America/Tijuana,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
KEGE0,Eagle County / Gypsum,US,CO,,KEGE,39.6428,-106.9159,1996.0,America/Denver,1973-01-01,2023-12-13,1973-01-01,2022-04-24,1981-01-01,2022-01-01
8NL5S,Rangely Airport,US,CO,,K4V0,40.094,-108.7631,1608.0,America/Denver,2022-05-06,2023-12-13,,,,
KOBE0,Okeechobee / Azteca Mobile Home Park,US,FL,,KOBE,27.2666,-80.8504,10.0,America/New_York,2007-05-13,2023-12-13,2009-08-27,2022-04-25,2015-01-01,2022-01-01
KGGE0,Georgetown / White Hall Estates,US,SC,,KGGE,33.3114,-79.3203,12.0,America/New_York,2009-05-10,2023-12-13,2009-05-10,2022-04-24,2015-01-01,2022-01-01
KISW0,Wisconsin Rapids / Port Edwards,US,WI,,KISW,44.3603,-89.839,311.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBKN0,Blackwell / Tyner,US,OK,,KBKN,36.7451,-97.3496,314.0,America/Chicago,2009-03-12,2023-12-13,2009-03-13,2022-04-24,2020-01-01,2022-01-01
72635,Gerald R. Ford International,US,MI,72635,KGRR,42.8833,-85.5167,242.0,America/Detroit,1973-01-01,2023-12-13,1963-11-24,2023-12-05,1963-01-01,2022-01-01
74410,Barkerville,US,MA,74410,KPSF,42.42,-73.28,364.0,America/New_York,2006-01-01,2023-12-13,2006-01-01,2022-04-25,2006-01-01,2022-01-01
KANB0,Anniston / House (Historical),US,AL,,KANB,33.5882,-85.8581,187.0,America/Chicago,1973-01-01,2023-12-13,1973-01-01,2022-04-24,1999-01-01,2022-01-01
72403,Dulles International Airport,US,VA,72403,KIAD,38.9333,-77.45,95.0,America/New_York,1973-01-01,2023-12-13,1960-04-01,2023-12-05,1961-01-01,2022-01-01
KTPF0,Tampa / The Pointe At Harbour Island,US,FL,,KTPF,27.9156,-82.4493,2.0,America/New_York,2006-10-25,2023-12-13,2010-06-25,2022-04-25,2015-01-01,2022-01-01
KERV0,Kerrville / Shady Grove,US,TX,,KERV,29.9767,-99.0855,493.0,America/Chicago,2006-09-01,2023-12-13,2011-02-18,2022-04-24,2011-01-01,2022-01-01
KPVB0,Platteville / Ipswich,US,WI,,KPVB,42.6894,-90.4444,312.0,America/Chicago,2008-08-25,2023-12-13,2008-08-27,2022-04-24,2015-01-01,2022-01-01
KOCH0,Nacogdoches / Fredonia Hill,US,TX,,KOCH,31.5778,-94.7101,108.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2022-01-01
PAHX0,Shageluk,US,AK,,PAHX,62.6923,-159.5692,24.0,America/Nome,2020-01-14,2023-12-13,2020-01-14,2022-04-24,,
72332,Tupelo Regional Airport,US,MS,72332,KTUP,34.2667,-88.1,105.0,America/Chicago,1992-01-01,2023-12-13,1962-11-08,2023-12-05,1962-01-01,2022-01-01
72425,Tri-State Airport,US,WV,72425,KHTS,38.3667,-82.55,252.0,America/New_York,1973-01-01,2023-12-13,1961-01-04,2023-12-05,1961-01-01,2022-01-01
RECEV,Easton / Newman Field,US,MD,,KESN,38.8,-76.0667,22.0,America/New_York,2022-04-23,2023-12-13,2022-04-24,2022-04-24,,
72465,Goodland Renner Field,US,KS,72465,KGLD,39.3667,-101.7,1114.0,America/Denver,1973-01-01,2023-12-13,1895-06-09,2023-12-05,1895-01-01,2022-01-01
KS250,Watford City,US,ND,,KS25,47.7966,-103.2552,643.0,America/Chicago,2010-12-10,2023-12-13,2010-12-10,2022-04-24,2016-01-01,2022-01-01
KWYS0,West Yellowstone,US,MT,,KWYS,44.6884,-111.1176,2027.0,America/Denver,2006-06-08,2023-11-03,2010-06-13,2021-11-12,2014-01-01,2021-01-01
PFEL0,Elim,US,AK,,PFEL,64.615,-162.2705,49.0,America/Nome,2013-07-31,2023-12-13,2013-08-01,2022-04-24,2014-01-01,2022-01-01
KALN0,Alton / Oakwood Heights,US,IL,,KALN,38.8899,-90.046,166.0,America/Chicago,2006-01-01,2023-12-13,2011-05-03,2022-04-24,2020-01-01,2022-01-01
KCXO0,Conroe / Beach,US,TX,,KCXO,30.3524,-95.4145,75.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2022-01-01
KBVS0,Burlington / Fredonia,US,WA,,KBVS,48.4709,-122.4209,44.0,America/Los_Angeles,2006-01-01,2023-12-13,2006-01-02,2022-04-24,2006-01-01,2022-01-01
KIMM0,Immokalee,US,FL,,KIMM,26.4338,-81.4014,11.0,America/New_York,2020-01-14,2023-12-13,2020-01-14,2022-02-27,2020-01-01,2021-01-01
KMTP0,Montauk Airport / Ditch Plains,US,NY,,KMTP,41.0765,-71.9208,2.0,America/New_York,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2006-01-01,2021-01-01
K48I0,Sutton / McNutt,US,WV,,K48I,38.6871,-80.6521,389.0,America/New_York,2006-10-18,2023-12-13,2006-10-19,2007-12-03,,
PAJZ0,Koliganek,US,AK,,PAJZ,59.7266,-157.2595,82.0,America/Juneau,2007-05-21,2023-12-13,2007-05-22,2022-04-24,2011-01-01,2021-01-01
KPEA0,Pella,US,IA,,KPEA,41.4012,-92.9459,270.0,America/Chicago,2006-01-01,2023-12-13,2006-01-01,2022-04-24,2011-01-01,2022-01-01
74550,"Conway, Mo.",US,MO,74550,KTBN,37.5167,-92.7,390.0,America/Chicago,1963-03-20,2023-12-13,1963-03-21,2022-04-21,1963-01-01,2022-01-01
KVBW0,Bridgewater / Mount Crawford,US,VA,,KVBW,38.3667,-78.9603,355.0,America/New_York,2020-01-14,2023-12-13,2020-01-14,2022-04-25,2020-01-01,2022-01-01
KEVU0,Maryville,US,MO,,KEVU,40.3533,-94.9166,349.0,America/Chicago,2017-01-05,2023-12-13,2017-01-09,2022-04-24,2020-01-01,2022-01-01
KBQP0,Bastrop,US,LA,,KBQP,32.7561,-91.8806,51.0,America/Chicago,2006-10-21,2023-12-13,2007-10-25,2022-04-24,2014-01-01,2021-01-01
